7880,13078,17991,20422,25077,24592,32220,37963,41583,36571,28019,11405,24054,33110,39613,38370,35767,28404,29063,23271,15927,16840,20484,22322,29678,31581,34325,37600,38564,39762,40964,35588,35483,34503,21612,16520,17222,18813,21711,21144,10391,12833,13054,13679,14056,19356,23427,33906,39906,32278,29995,43565,41215,44190,42696,44466,35754,28636,24332,19934,9314,13118,16526,15454,17334,18134,16738,15420,19712,23174,26684,11518,22226,23432,19466,15958,18320,18262,17854,16312,11912,15370,20241,21328,25001,22258,21194,21972,22422,18902,17656,17263,16174,14787,14796,12317,10822,10730,11196,9604,7874,7456,9500,12410,14146,18276,20242,23254,21220,19236,19558,20372,19856,18350,16896,16316,16844,15122,13414,11718
9025,27722,16179,22317,32460,27182,33143,39807,37059,36375,39027,11847,42629,33180,38185,39955,31975,34059,33659,21639,14410,17413,34646,20121,31151,36852,37891,39763,42298,39186,43301,37487,35389,33504,23483,17787,15773,19520,19628,20037,5252,12881,14426,12214,14956,19294,25734,33671,39323,44447,43908,42044,45492,42326,45807,44303,36193,30143,29520,22567,9382,18402,12818,14428,18724,15676,15410,17122,17874,20834,27986,11462,29142,22270,18532,17646,15186,17914,18694,14450,10851,14245,29892,19306,22844,21970,20115,19814,20683,19347,17352,16761,15913,15561,14993,12343,11099,10370,10346,9616,4900,8058,10150,11018,14048,17628,20342,22338,21270,18722,19262,18260,18108,15862,16748,14824,16164,13848,13296,11620
8826,14365,19866,16466,17933,31122,41210,29569,43610,38155,27177,46295,16989,28796,31812,33750,29190,29014,18346,8949,10015,8265,14995,11500,18062,26286,36275,24852,38838,38050,41182,40710,36580,27361,29628,26624,22638,20402,15355,18794,10215,9939,11434,12341,21350,14692,32492,26935,32947,45077,43528,37695,42595,43061,41114,36024,30965,36504,24632,20974,9350,12420,16938,14956,13936,17708,18818,15790,21112,23028,23114,25432,15850,21060,19310,17212,14206,15904,15194,9722,8416,8450,14311,11458,14934,17839,23148,17607,20940,18391,17121,18503,16837,15350,15817,13489,12904,12323,11400,10446,10094,6934,7794,9446,19578,14988,22366,22094,19812,19792,19126,17724,16826,16354,17132,16294,13864,15558,12446,11006
8873,13750,20465,17629,22897,30703,29333,36767,37653,37403,22195,11838,14581,37404,43361,37462,29252,32288,28859,23094,12791,16411,20410,25759,30328,33846,29644,38919,38409,37784,42499,37056,33831,32797,20176,15751,15052,19541,20252,17162,5539,13811,13417,11949,11174,17365,23465,28604,37846,29442,46631,45768,40859,47386,45666,42626,37604,32671,23889,24659,9438,12872,16450,14472,15216,15296,12140,14504,16298,21122,20016,9672,14872,22574,18098,14692,12644,15182,18500,15978,10561,14737,19363,20736,20254,21446,17326,19077,20548,17635,17700,17321,14664,15557,11898,10069,8765,9378,9343,7855,4400,8348,8874,10280,9890,15482,18804,21084,20480,15740,18546,17662,17748,18006,16642,14686,15138,15230,11876,12300
7376,12739,19106,25801,28708,32690,35199,38499,43258,43028,28018,11893,23218,35208,43976,42520,34215,32175,31065,24360,9056,13474,17178,22420,28471,33630,36108,40003,41992,43113,46260,44530,33673,28440,27571,22550,21748,22396,22582,21459,10273,15448,16205,19075,13783,16748,21878,36890,27411,36673,42191,39339,45993,47738,46418,41801,53849,29426,26194,27422,8040,11970,14242,15296,17580,17658,15416,15846,18268,22480,22936,10156,20012,22430,18502,16822,15578,16444,16710,14872,8580,11386,15720,17956,19593,19341,18230,19220,19315,17683,17345,17916,16312,15437,15637,13611,13376,10947,9756,9130,8022,8488,9118,12542,12064,15452,17476,22020,17976,17914,19084,17124,17728,17012,14324,13484,17232,12334,12020,12604
8046,12999,18217,21610,24433,22646,36988,38268,41088,38033,27564,9778,25098,35636,40279,39148,28860,28879,24889,21260,13405,18725,17613,21267,27090,16121,32452,21307,23791,40574,41209,40274,36375,32895,20880,18479,15572,20250,18423,17456,6408,13164,14299,14212,13411,18539,16383,33365,39990,32647,47408,44462,45870,47691,47619,43219,35368,31251,24681,19039,9232,11376,14612,14340,14294,13228,17100,14870,18164,21046,24980,10266,22296,22820,18140,15558,15404,14700,15018,14306,10305,13901,14928,17029,17841,11252,17701,13171,16062,18981,16573,17479,15905,14543,13970,12676,10039,10859,9753,8684,6362,6974,9154,10184,10930,17060,16326,21910,20682,18420,20278,18182,20490,19104,14764,15226,15608,13340,11704,10328
8273,12463,16480,19086,20981,33511,35121,41473,48827,22965,26862,11719,42843,35464,45221,38251,34569,20663,22504,20458,10183,15720,19042,9767,24626,18235,23487,23249,20468,41329,43475,39297,35875,34209,20450,15684,14702,21699,21425,18274,6477,14828,12245,11834,13616,21703,19505,42268,38532,30936,43952,38998,39938,40731,43785,41840,31181,27671,22907,18163,8564,11520,14272,13530,14646,17964,15356,16634,18796,16540,23980,11968,27878,21976,17744,16638,16852,12974,15012,14626,8921,13450,16157,9041,18229,11862,13624,13729,14083,19398,18202,17819,16650,15125,13677,11556,9462,10887,10251,8834,6170,9528,9102,10466,12542,19690,17472,24546,21700,17240,18612,17752,17564,17846,15724,14506,14288,13784,12190,10204
8983,15763,14971,22168,31916,38195,38467,40860,41776,37892,25243,11226,46907,35038,42123,38340,40296,36188,28516,20602,15384,17199,20119,46033,28948,32460,32072,39751,45545,39845,44694,46101,35548,34934,25105,20067,18855,18125,22348,18916,10545,13737,26273,14314,14140,18305,26770,32897,38203,36519,43606,44137,41667,65316,48157,40069,36118,29967,25360,18455,9520,12742,12352,15072,16268,17118,15846,16276,17492,21300,22718,9622,28308,20776,16706,15862,17350,16594,16084,13796,11333,14259,17061,27217,18646,18825,16673,18896,19996,17639,16172,16822,15512,14794,13752,12397,11373,8687,9667,8451,7906,7250,16116,11554,11134,16168,19922,19712,20364,17970,19302,18038,17950,18470,15352,13644,14092,12886,11756,10374
7924,13498,18261,20538,19825,21094,33101,36422,35404,32255,26556,11495,23689,47093,35084,35849,32234,34768,29520,19803,13505,16840,20110,21622,20185,23250,33982,36271,36029,39960,39174,37339,38711,29501,20409,14615,13056,20821,21160,17546,9084,12468,12524,13225,14694,20497,25892,31367,34010,25956,43714,43147,47164,47698,44367,40627,34994,27464,23212,19724,9904,13182,15264,15246,14532,13842,16368,15668,17868,22050,23690,10566,22390,26116,18460,15456,16336,18356,17926,14668,11225,14547,18116,18537,16084,16355,21041,20974,20839,20213,18607,18943,19377,14991,13756,10282,9031,11254,11402,9142,8112,7852,9260,11812,13948,17816,20696,21798,21844,16030,20206,19628,20168,19244,16498,15088,15720,13800,12682,11102
7601,12521,18119,17868,25210,27675,33070,37761,38046,37302,46793,12137,23095,34099,40147,38736,30299,28794,23705,18797,13007,14184,11945,14754,48047,32072,33040,29984,20405,39602,42665,42405,37958,34904,21991,13290,15056,19546,21653,19844,9452,23251,23480,34019,13391,15982,23286,27754,37941,37626,50674,43205,43210,41789,43902,42587,37579,32044,23269,18884,9480,12660,15554,13206,16276,16914,15368,15898,19610,23552,31594,12040,22612,24672,19392,17512,14418,15466,15302,14332,10058,11875,11519,14606,32791,20970,18362,18193,15146,19197,17926,18021,17321,15211,14566,10783,10616,11871,11367,9453,9806,13668,17054,18326,12408,15250,19568,21002,21872,18464,22236,20348,19084,18954,17906,14432,16230,15094,12684,11022
9591,15138,14765,17949,19353,24734,32112,31281,35891,31808,27822,45736,24497,37198,35424,35147,26915,24249,20705,19273,14251,18670,22665,14661,25588,27486,30070,38509,38989,43104,39398,40577,37052,23781,20600,11687,10626,12961,16293,18316,8940,12649,13052,17089,18842,24127,25063,29664,37070,42010,45334,42212,41951,44425,39511,41177,34046,27335,22973,19322,9516,12902,11850,13730,14662,15328,15036,16146,18910,21156,24146,26482,21214,23808,19068,17028,14014,14988,14500,13610,11885,15772,20904,14718,18126,16545,16751,20807,19361,18012,16634,18741,18130,14485,14188,10191,9037,9659,10906,9562,6636,8580,9198,13570,17824,19930,19640,22598,21256,20516,20646,18494,18448,16774,14150,16082,13296,12110,11092,9944
8403,13301,15124,20447,22087,27470,31914,37641,39188,38730,29108,12011,24720,37065,35981,38197,28911,29363,24026,17253,13863,16744,20063,25510,29243,31113,33669,38009,40493,40550,43785,39036,32475,36020,22655,17686,16460,18378,19586,20056,8914,13709,12452,14492,14820,19142,13394,34119,37105,32088,38931,41111,45055,43836,46346,41083,33086,28729,24942,23935,8386,11808,12814,13092,15414,17318,14156,14900,18044,20882,23718,10420,20942,22196,17596,15140,13494,16538,15076,12160,12335,15291,17261,20663,19906,18535,20201,19923,19494,18005,16639,17505,15549,15072,14672,11208,10344,9533,9568,9674,7676,8318,8694,12218,13626,17030,13308,21256,19598,17810,18288,17878,18266,17084,16354,14682,14496,12854,11850,11052
11214,14185,18191,23912,24514,31467,38683,39896,42637,32095,24273,10320,21572,29632,40184,40144,32385,33213,26475,22461,11015,10519,15485,19588,21253,32613,32703,36105,40646,42279,48436,43520,39470,25043,23276,13552,17324,16805,19684,18563,9710,13307,14635,14342,15261,23097,27737,40264,38702,30070,45933,40337,35690,45117,43517,40134,35548,27582,23480,18988,10094,11476,11708,14846,16358,16776,17776,16610,19898,21642,20618,9410,19974,22202,20160,16708,16060,17334,17014,16264,9221,10032,15009,17145,17464,20647,18799,18849,20117,19315,18456,18852,18690,14586,14192,10231,11832,9547,10576,9688,8312,8930,11256,11288,12674,20814,20698,23320,21234,18518,20272,17862,15980,16958,15060,13550,14762,12630,11258,9862
9904,16071,21158,25320,32768,39294,40564,42385,42240,39505,31520,14836,28820,40513,45457,42455,41569,38578,21009,24583,11571,12221,12342,30477,35090,40016,42038,40763,39314,40330,42908,38957,36102,34587,33036,28044,22951,22399,12896,17535,11119,10525,11230,10859,20837,27401,23577,36052,30868,27240,43698,42628,40982,42063,42559,42737,38599,30930,25971,21423,9432,12368,16070,17976,20916,19702,17858,19918,20402,22670,26196,14180,23734,24342,20190,21020,19496,19596,14734,16820,7962,10310,11616,24573,26213,26752,25176,21657,20123,17852,16145,16922,16273,15270,14866,14884,13313,13378,10031,10880,10650,7168,7018,8754,19488,21980,18798,22186,18884,16546,16860,17620,15866,16588,15400,15712,14890,13256,12018,10430
8863,12422,15214,21660,24279,37089,32141,38075,39453,34937,24836,11813,22779,28429,40007,39078,31343,27128,27848,19844,13423,16295,14875,39031,25544,29066,39941,35213,39611,37783,42180,37661,35076,38322,20351,16765,19383,21136,21011,19339,9058,11517,14870,14860,15414,18667,27644,30944,40827,35054,37827,42271,47056,41513,44507,44297,37616,30233,24593,18533,9776,11734,13192,14534,14358,17836,15176,15586,19606,22710,22256,9960,19970,21486,19528,16470,15182,14504,15484,14568,10068,14175,14586,31124,18396,17515,22354,18885,20722,18212,17788,16918,16225,15410,12762,11306,11643,9744,9516,9212,7494,6510,10190,11252,13884,15970,22118,20262,21630,19464,18454,19150,19638,16990,16710,15398,16384,14504,12998,11152
9390,12094,16103,19284,26956,30354,34224,40589,41505,36850,23002,11980,25475,37539,40713,42246,32048,33939,26372,20947,16415,12793,14752,11680,25735,31701,35416,38756,40180,40361,40731,40555,32779,37066,26264,25163,18456,20998,23160,20124,11148,14671,14436,13179,18284,15178,29080,36131,38657,33098,29284,34427,43433,45611,43624,39149,31066,27479,19023,19857,10592,10884,13146,14728,17000,15396,14906,18510,20252,24216,23578,11494,22412,24446,20010,18390,14276,16180,16666,14758,11977,11154,14419,12870,19356,19090,19068,18954,19337,18406,17523,17852,16908,16503,16169,15868,12952,10829,10666,9413,8198,9748,8390,10506,16500,17028,21046,23040,20900,19486,16842,17798,19148,16202,14906,13570,14158,13334,10670,10332
9114,15901,22800,17079,23540,28590,35272,31767,42789,37927,24918,12659,24174,36767,36193,34953,33012,28126,25765,25044,10567,9402,13506,15299,24092,24689,39950,38109,38406,40297,40903,40341,35576,34273,29016,23835,15098,19645,22068,19483,12351,9443,13154,12783,16938,25643,17330,34411,45369,40633,41417,43630,43807,43104,43756,41633,35429,31191,25955,20422,9450,14114,16128,13320,15942,16716,17608,19062,22152,27020,24064,13300,22272,25594,20836,17996,16376,14350,15468,16838,9220,10315,15538,15317,19600,17966,23659,21879,19931,17405,16364,18047,16749,15630,17895,15008,10496,11705,12380,9829,13134,8880,8850,9360,16286,22246,16804,21492,22082,19804,19116,17350,16942,15256,17266,15092,12980,13072,12340,10090
32135,13379,12853,20078,19900,24307,28892,30569,35643,30590,27307,12317,26770,24309,42047,30514,41178,38078,31184,24427,7201,8488,24229,12933,16691,20840,36835,38435,38969,40829,40774,38674,36023,35236,16109,12461,22195,21503,23045,15647,12529,10101,12202,12044,17124,23459,23107,40856,43726,45157,41239,39710,39871,44121,45556,42607,34769,29515,23388,19787,8444,11566,12608,14124,14370,15042,15082,15984,17558,20746,23538,12318,22616,20558,21048,15262,18614,19144,18944,16282,6750,7844,21211,13676,13954,15161,22769,20887,19415,17163,17032,17223,15711,14767,13357,10041,13429,11888,12860,9842,10880,6542,8588,9484,16798,20652,19184,21422,20970,18564,18274,18258,17122,16426,15346,15614,14258,12992,11298,9188
6590,11013,14325,15960,20431,24867,30919,36163,44289,19635,27405,12569,24069,37154,39906,37430,31166,25367,27423,16310,12298,15477,18340,20685,25341,30354,35251,37642,19904,43272,43253,42424,31665,32477,14249,12412,11432,16906,17525,16580,10716,14182,23495,12642,12111,15411,10539,31918,36263,32175,36113,38903,45890,48748,47506,39015,33247,26659,22414,18345,8644,11492,12690,13400,14322,13358,14770,15616,18746,15148,21052,11354,19816,22142,17256,15674,14228,13262,16938,12484,10195,14133,16193,17072,18588,17121,18889,21636,12668,18228,17972,18233,14503,14318,10724,6668,7063,9493,9105,8228,5546,7346,15880,11040,11090,14814,12160,21618,20434,16958,18940,18960,19722,17576,14574,14450,14300,13716,11684,10104
7781,12853,15775,17799,22128,34328,34202,37753,35724,37479,25810,11226,24432,35889,38912,38787,31513,37884,25258,19265,17476,18419,30148,23258,23475,33008,30154,29331,21563,38288,43461,40234,33081,31798,24307,18386,21077,20801,19792,22672,5543,10568,11600,32599,17856,11519,18019,35491,43286,31697,40194,42907,44171,40559,42531,39906,37135,27249,21939,18192,8906,12448,14020,14470,14712,18174,16092,16274,19128,22786,24916,12004,23900,23564,19706,17296,14774,17354,16502,13808,12159,13593,23430,19652,16870,19286,17250,18252,15579,19679,19787,18243,17662,15087,15392,13279,13393,11573,10260,10795,5870,8832,8376,21454,15006,14156,16616,24762,22352,18322,19704,19276,19398,17064,16820,14748,14726,13146,11872,9760
22323,30121,19277,24958,31080,38242,41343,43564,45191,39598,30146,17028,30235,40578,42050,39168,39548,39418,33200,15634,26309,35123,27728,33427,37166,40187,39155,38852,35153,37520,40643,40436,37701,33239,31850,26919,23050,21819,21627,18601,14785,9830,12714,12717,22552,11530,33593,43511,44683,43519,43227,40644,37652,38668,42928,40815,28549,28469,24257,19165,12840,16538,16102,18530,20396,19420,18844,18724,20424,23542,24574,16410,25654,23888,20996,19648,19104,18856,20758,12088,14020,18076,22333,23949,24714,25067,24001,22376,20673,18018,16582,18142,17013,15116,15798,14833,13262,13201,13102,10523,10834,6352,10040,8912,20362,12756,22836,23890,19912,19216,16754,17598,16878,15434,16686,16272,12876,14366,12228,9734
8908,12852,16976,18864,22042,28936,27733,39157,37470,35129,28973,54100,25225,34925,36590,39074,28883,25204,23486,17234,11321,18887,34202,18548,44630,29588,28707,40034,25273,43933,45414,42785,37183,26964,20947,17260,16096,18727,19565,16986,9415,13402,13442,15745,16980,23465,23418,30450,45083,30576,26995,29529,40848,48067,44845,34116,32793,27877,24271,19793,9400,11804,12770,12654,14810,16878,14138,16016,18222,21334,22810,26486,21832,22572,17976,15516,14966,15602,14942,12618,8597,14661,25372,15077,27001,18335,17105,20114,16733,18953,18816,17502,17353,14157,13960,12048,10701,10178,10895,9489,7378,8368,8636,12136,14416,19234,17426,21208,21174,17050,16464,15576,20020,17266,15232,14576,14630,12942,11550,9916
10071,10381,15329,20037,20537,23844,31893,28816,37361,34387,29521,14541,75096,37303,39213,29693,28677,27397,23222,20881,15955,18985,8433,10805,11993,29021,31529,32090,39162,41849,41368,41645,34695,31460,26445,21645,20201,19539,19895,20988,10576,14253,14155,13905,18079,21426,32004,39480,38665,39271,38417,34291,37594,42658,39394,37803,33113,25688,26134,17286,10986,11198,12488,16272,16192,16896,18098,20686,20640,21788,24904,13798,12204,24940,20780,19084,17148,16916,17684,16198,12766,18802,11790,13960,14938,22282,21748,20855,20663,19008,17739,18175,18158,16546,17810,14859,13546,11961,12888,11553,11932,10648,10458,11682,17380,20086,24482,24066,21586,21600,20164,19268,19228,17896,16872,16608,16738,13812,12686,10326
9937,17632,21413,26270,27085,32107,36683,42330,38592,37054,28001,12848,16257,34996,41103,42999,36384,38714,25696,26617,15299,13638,16062,30488,28997,34265,30427,30214,41051,42833,47675,38554,38404,35222,24447,19248,20063,21484,24594,23382,5314,14461,13194,15238,15303,9301,27391,36601,40999,33206,46716,46311,47239,49380,52274,44955,36809,30682,25285,20503,10570,15528,15538,15418,15366,16970,15490,16648,17752,20986,22644,11590,17206,22376,18742,16534,15962,16604,15502,16554,11064,12109,14409,21550,19141,19807,17584,17997,21065,19730,18567,17833,15883,14914,14054,11909,11374,10292,11001,9493,4500,7880,8396,11800,12556,11490,20206,23102,20498,18038,20006,18808,18888,17768,16276,14778,15088,14104,12748,10154
8967,14658,17852,22758,27970,32852,35091,42496,43363,38608,27453,12639,26013,40695,42696,42310,34527,33393,29150,24962,14186,18150,17666,22511,30622,31915,39758,39557,41235,41563,45027,43135,38262,37811,27157,21058,23544,19657,26138,20614,8479,16360,18980,17904,17195,19996,26857,33480,39671,44389,44626,45302,44780,47044,48448,39719,36648,28676,22852,19378,8968,12240,14328,14186,16442,17626,16318,16536,19080,21512,22692,10708,21484,23280,19196,15714,17302,16682,14554,15496,11604,14979,15545,18114,20349,18231,20943,19880,19899,17877,16353,17232,16682,14600,15407,12727,12913,10896,10759,9304,8176,8844,11022,11314,14874,17794,20590,19576,22118,18894,20448,18106,16864,15604,14726,14372,13402,13780,10786,9168
8033,13027,17659,15689,20301,36870,29918,39523,41628,36863,27491,12837,24324,37222,42782,40969,37463,19549,31223,24232,13453,10331,9644,13047,31907,36600,37847,34478,37092,37752,42785,39866,35583,34317,30198,12647,21960,21778,21932,17809,10401,10556,14232,11161,17759,20460,30113,29031,43605,40976,40451,37031,37309,39182,39247,34435,27699,29305,25113,21134,9312,13252,15092,13092,14588,18374,14630,18838,18890,22310,22144,12570,21990,23536,18712,20386,17940,12706,17852,16188,10625,8857,9964,11928,22657,24063,23754,20229,19874,18622,17164,18037,16114,14700,14353,9165,13193,13026,13461,9757,9880,5810,9214,9208,17346,18340,21378,19856,19960,18518,17132,16332,15012,15280,14148,15814,12936,13340,12060,10768
8827,14697,13229,28305,35226,37313,28771,31696,28261,37977,24801,13665,27925,36129,26588,39531,26334,38522,35676,27313,14842,18348,23773,29189,34729,36184,36085,33869,35886,36920,42178,39840,37954,34840,34342,27021,24858,22869,20591,18467,23588,10892,12383,17657,19985,46142,23219,42982,45993,43661,45195,41868,40963,42412,42149,43871,38094,29891,25297,20153,8692,12330,13002,15458,18060,17732,13050,15316,16604,23254,20910,13602,22216,24392,16364,19490,12464,16994,16712,14682,11791,15761,21396,23386,22213,22222,19440,19021,18299,18106,16531,16437,16100,14963,14861,14122,13246,12333,10863,9030,8892,5930,7978,13752,18346,27624,18638,21956,19884,17990,18416,17738,16140,14950,14674,15884,13854,13284,11736,10248
26879,10786,12745,17060,20435,22344,26125,24570,29714,31365,70810,35069,70653,30006,30893,26944,27896,24821,24609,19170,15020,21013,10265,11878,16623,22076,23485,35070,29878,40110,41669,40348,32387,28640,15148,14376,22602,14512,20056,16633,10183,11235,19775,13642,19119,20534,29682,25235,44948,42227,40785,39729,40006,37885,29406,29126,22857,23268,19811,17288,12730,10742,12114,14704,17648,17390,19232,20152,21068,21914,15092,26658,15024,21142,19522,18892,19734,18144,17846,14374,14382,19363,13320,14269,16822,19174,19713,25231,20337,20281,20126,19513,18768,16290,13798,11751,14031,11222,13154,10226,10974,7168,15170,10686,19402,20058,23244,21440,22418,19822,18740,17892,18264,17264,17434,18590,15580,14882,12916,11484
6863,11769,15168,18134,22213,26300,31533,39795,43990,36431,22932,69789,34860,35197,44112,39222,32253,23171,25645,16155,13787,18155,22139,18488,30972,27517,35945,36240,38182,39719,42004,36504,36177,26974,24506,16159,16549,17829,20566,17903,9795,13284,12017,13307,13728,19370,17305,34116,35493,32740,36725,44533,43817,44085,46194,39181,31779,26667,21698,18055,8132,11184,12990,12962,14692,15338,13842,16266,18208,22256,21730,19126,25490,22514,19146,15438,15062,13492,15534,12632,12317,16347,19188,14669,20123,15907,19755,18760,19255,17631,17267,17116,15904,14289,14859,10387,10356,10318,10026,8061,5962,7722,8910,10852,12340,17270,15930,23368,19086,17164,17386,18084,17364,17316,14818,13672,13694,12562,11140,8936
6907,12567,15053,22931,24133,30888,34409,39531,41214,40239,26777,11122,23268,36389,37966,38426,27809,33396,26144,23009,12798,15132,18689,22761,27292,29179,32195,28446,37613,39447,40900,37993,38114,33065,23950,17771,16654,20992,21696,22612,8416,13062,13119,12292,12567,20902,26243,38211,37382,34620,50089,43808,43526,44478,42250,40816,31287,26906,26229,19612,9102,11676,12522,16372,16008,17714,15762,15098,17548,21822,26232,10282,20318,23072,17342,16050,13402,17036,15666,15226,10390,13846,16594,18097,19070,17632,17016,18781,20930,18634,17295,17676,16307,15679,14473,11230,9946,10780,10548,10116,5812,7786,8162,10178,12472,18234,19098,23390,19564,18868,19590,18812,19284,18146,15306,14050,13852,12870,12660,10872
12195,43222,23942,28716,21008,26254,27671,28496,32787,38392,27298,12979,24982,27700,42265,39952,36052,30122,22041,27944,16768,20746,25995,17294,38511,41311,39689,37901,37432,40128,43003,42700,38657,35834,28041,25615,11603,13174,17956,22192,12344,11423,11574,19000,20626,70840,33402,26340,46882,44524,44325,41793,43582,42613,43637,31151,37809,30115,25693,12160,10974,10374,16136,18756,15288,16134,15368,17262,19352,24328,23854,11870,22754,22208,21816,20622,19380,15778,14712,17176,12861,18890,24499,16432,26042,25603,23921,20381,19172,18385,17931,18457,18772,16678,15338,14371,9443,10046,12409,12741,12586,7148,6916,14836,19284,13902,24866,20966,21904,20322,19818,18914,18006,16724,16378,16736,15190,13520,11800,8514
9873,16436,18676,22846,26051,34909,36177,38876,40707,36359,28821,12054,22963,35968,43097,42763,38480,35608,26744,20286,14634,18383,22912,20850,30406,32446,32571,37879,41208,41318,43559,40037,35541,34708,35624,19250,19413,22688,20796,19382,8902,14938,15418,14616,15952,12438,28588,39365,41972,27693,45247,47449,48015,47022,48905,42030,35338,30024,23655,19341,9940,13334,14326,13586,15100,18034,16496,15248,18260,21656,24236,11142,19740,23200,18474,16122,17000,16922,14620,14070,11121,14802,19388,16951,20562,18343,16083,19760,19591,17915,17130,17371,16264,14781,14795,13225,12133,11202,9993,9426,8130,8860,9878,11012,14754,15002,20826,21408,21566,16994,20734,19206,17780,17568,14682,14666,14616,13654,10436,9842
11206,13197,19171,19915,20899,31892,29164,43607,27153,19213,21549,9078,21857,34847,42680,42934,29263,24100,26126,19894,17858,19943,23009,25789,29043,34988,35231,23521,38727,23121,55365,39635,33894,25518,23329,13201,17963,21397,22350,19012,7338,10188,10377,10427,15372,22519,32562,41435,36394,30657,43027,46115,48979,49855,46362,42429,37234,28283,23981,18866,11044,11430,13064,13658,13920,16362,11936,16078,15128,17560,22176,9548,21800,22192,19760,15238,11800,11602,14980,14162,11583,14643,16357,17557,18919,18480,17361,13901,20953,14004,18238,17568,15407,14506,15209,9925,12016,11621,10621,8649,5992,8128,9364,9268,13944,18676,23108,24130,19218,17776,20866,19554,19556,16972,16682,14632,14578,12358,11404,9700
17955,17757,23742,41252,34678,38891,41853,43740,44732,41639,30808,13653,29954,61465,45932,44243,42677,38397,35426,29651,18983,25478,31926,35566,41294,43678,41193,38931,37943,39423,43403,53158,40164,36538,34273,27841,26249,23543,22094,21682,7060,10951,12034,21161,22029,26775,32749,42245,44772,45153,44848,43179,43927,43925,44613,44424,38543,32307,27749,23679,11374,11794,13874,17284,19410,18648,18384,19922,19220,22338,23360,12248,21396,20372,19850,19698,19574,18850,18546,15574,13475,18070,22248,22902,24157,24281,23291,19861,19014,16840,15324,16407,16306,15541,14955,13544,12416,12189,10924,9989,5030,6734,8078,14360,16998,21550,21364,20934,18706,17434,17540,17654,16906,15824,16444,14206,14626,13800,11258,9744
12322,9174,12154,18891,20068,16480,25694,25843,20860,32795,70855,11461,70518,34200,11730,31835,30304,25243,21572,15700,15725,21328,26132,31958,15959,13261,37055,17615,38797,41383,38768,39922,35193,21069,28821,23591,21447,15088,23043,15587,10255,14398,15777,17134,21075,27199,33579,42654,28800,40686,41628,38372,40674,42457,37035,34177,29487,29225,24108,19592,11954,11344,13332,15574,15708,13486,14778,16502,16160,25284,15060,11990,15608,24596,13380,16912,15052,16624,17366,14106,14802,21892,25600,27720,15614,13995,23791,15728,22300,19361,18292,19876,18090,14412,17224,15430,14240,11804,14288,10369,11930,13764,14728,15768,19706,22098,23626,26872,19788,20756,19546,18872,19118,17560,16888,18562,14880,15216,14032,10818
8872,13495,16080,19874,32649,31959,30972,40700,38195,37439,23264,11927,15843,36882,36441,40996,29633,34796,33651,26523,14132,19049,22680,25058,28839,37476,36170,36790,39612,41206,43109,42146,32383,34490,21499,15888,19342,18257,20533,20347,6363,13751,14498,14365,13797,17838,18984,32093,37503,32500,39992,46473,48174,48892,44896,43264,39921,30601,26308,19636,8634,11592,13260,14560,16938,15040,14030,15882,17870,21346,21180,9736,15230,21998,17606,15836,13944,15110,15160,17006,11561,14643,18276,20030,19744,20163,19068,18338,18637,17609,17083,16203,15844,14130,12537,10525,11342,9469,9596,8690,4988,7836,9370,11562,10858,14468,16738,21872,19996,17616,17302,18130,17946,17580,15424,14520,14016,13344,11706,9770
9532,15417,19736,25902,21192,28193,31643,39612,38752,37658,26217,12540,23267,46693,39802,40413,32427,28948,25376,22053,9929,11992,14535,19652,21281,30360,30618,39305,41333,41493,45494,37747,36034,34437,22327,13804,23207,18650,19967,18021,8416,15621,16956,17773,16574,19879,25927,31451,37169,37590,41442,45069,46115,49040,48812,42142,33657,28406,24523,18862,9944,13412,15636,16478,14324,16512,15484,16186,18496,24538,23810,11514,20488,28354,19494,16508,15988,16688,15800,14550,9628,11262,14949,17424,16760,20513,18671,20557,21385,19475,17688,18310,17221,15870,14591,9892,13392,11019,10546,10197,9008,10320,11212,11964,14250,18228,20142,22248,20970,21456,19820,20146,19256,17930,16368,16002,15658,13644,12548,10172
9730,11651,17581,20744,34129,28236,29252,39881,40547,23734,38334,10692,76352,36517,40674,41093,37598,37382,28642,22394,11653,16244,18737,23903,30339,35443,33041,39894,25893,40850,47318,39221,38935,34663,27154,26210,21059,23539,21486,21409,8033,14403,17177,13330,12911,19605,30849,35161,37998,44674,42133,45515,42704,46305,47247,41911,39353,31109,26850,20453,9232,11094,12898,14662,17008,12370,11652,16094,18518,18392,27064,11394,11448,21928,17756,16572,15542,15376,15004,13488,8355,12094,14665,17660,18313,18532,16473,19647,15014,19129,17250,17099,15480,15019,15748,15860,12322,12283,10894,10235,7660,8376,11720,10980,12348,18156,22448,22996,20668,19682,17998,17550,17356,16312,15878,12964,14864,13202,12290,9782
