21045;62921;90022;94439;64189;70819;92381;86877;64011;35270;18848;73039;88393;85650;91652;81066;69337;51486;49125;27059;40766;47834;43049;99581;95702;91492;86795;74413;48904;22699;20116;38092;43198;45062;46460;50876;45336;40976;38602;23644;20518;53851;53359;45650;37052;36133;33120;28700;25344;15843;31358;39180;37434;44942;43380;36918;35850;32086;23156;14054
23289;62152;81355;92098;57451;62808;90750;58393;51319;21656;14126;47201;77351;81546;92585;81298;64146;35504;39971;26255;29284;26796;61902;72913;86347;88725;97697;77927;49676;26020;23198;37852;40898;43256;41686;44724;44186;32164;30404;21658;19409;37935;46384;42338;36475;36692;34810;24649;23070;15124;18528;23758;48690;47160;44270;42320;38046;33578;25584;16220
37567;68494;88945;89448;55326;60703;88014;85001;63188;37012;25684;49080;82565;87344;88609;76490;60665;47336;46454;37278;22051;30186;50904;97119;95995;83943;93165;81006;52408;28258;30994;43954;44496;47356;45942;48534;46406;42346;41644;27924;29072;40684;52781;46716;38889;38247;35051;28790;25911;19949;17266;27418;46874;55554;47186;42210;39724;33544;27004;16924
22634;42947;64869;81093;47405;59075;83828;60045;57484;17497;23623;42063;60761;85059;83907;73815;48273;47516;44770;32114;49888;25867;93310;63127;77826;100558;97239;58439;29785;20785;22992;31328;35584;40304;41710;45804;40378;34368;38552;21980;25270;37939;40553;43298;40235;36943;30579;30094;23557;18927;35496;25596;71566;47882;45788;42928;40042;32680;20982;14710
28982;57172;62150;84955;91299;77692;86851;60370;45570;26073;40529;47761;62409;77516;86167;71873;60769;36350;48713;29850;25457;42248;44675;69081;94362;87016;88193;72687;43904;20842;27092;37438;34948;39682;61584;55152;39902;32588;34562;24348;35530;41934;39029;45213;40624;35278;35024;22585;23865;20077;17868;43814;43002;48238;49620;41716;39118;35848;27520;15718
26501;59286;71543;86005;59315;62038;86102;66179;45648;31746;22347;43910;64931;81983;89137;83197;45885;51196;48108;26140;31702;28819;50293;97123;99410;102419;92396;62963;44398;20985;26138;36626;34424;37706;45326;46976;38702;32182;32090;28282;21695;36590;40751;42788;40500;37663;29806;27545;21461;15981;21028;30200;45330;52378;46142;43554;36174;32484;24186;14730
25312;50490;85381;90421;85754;61358;89690;69144;48934;24751;43073;58088;62680;89542;89723;73297;47573;40252;49674;32061;39672;49165;56406;89809;78633;104337;94078;64985;40722;18194;23994;33598;36566;38284;56528;44722;36768;33740;33868;23316;33674;42973;35647;44226;36851;36804;30044;25704;21443;18067;32458;42834;46418;51820;41674;42128;34170;31698;22864;13478
33175;51500;62242;94142;90684;83580;84271;67572;47495;34229;38808;46186;59043;81931;88026;77074;50982;51243;52937;34987;30140;70850;49999;92487;64742;97596;102550;68518;46947;39308;29102;31546;31608;38596;53948;53892;37172;34366;30390;28056;32417;34999;37124;42536;37016;33931;30179;28679;22899;19182;19390;51912;42696;49292;38458;41032;35660;32004;25226;19326
21419;43184;62845;92867;59510;49688;92055;49717;38488;18799;66636;43312;57536;43077;78676;69441;39338;33514;32136;24283;27443;30540;48327;72012;86818;97359;97973;51699;39815;19886;23312;32752;34024;42670;46794;41446;42384;28912;29954;21596;51722;36156;37237;30587;39162;35226;28100;24473;19136;15533;19046;29652;45258;49804;46988;44810;39064;30016;22860;13626
32462;34719;82263;87831;51173;55413;69497;77933;40725;32041;31722;44130;45517;80170;90525;68083;37878;30941;45351;29480;24036;34017;96665;60464;77755;69551;93513;65416;41432;19100;27748;25632;39070;39010;38442;40178;34898;36432;26386;25110;25779;33523;28725;41048;37121;33326;25647;21187;23620;16781;17678;31084;64680;40462;40256;33642;33756;28540;22978;13486
30995;53302;80790;92408;59427;59000;95263;84637;50229;30719;68410;59713;63839;84132;91379;76906;72702;55244;53009;33445;53764;31766;54751;95993;108748;92234;91548;65618;41498;16603;27954;33344;37034;39108;46104;43148;40198;35704;32172;28378;53104;45570;40137;44755;38010;34615;34096;28079;22716;18304;33612;25658;44220;50456;45726;39230;34186;30342;24018;14176
34667;45131;83604;93291;54271;43869;91400;80653;56303;30653;35464;61048;74767;81226;92491;81303;38663;27163;46793;23651;23809;22178;61305;73441;92989;91620;93465;58024;42941;20218;26162;27826;38558;40798;39076;32240;40618;37052;32890;22844;28154;45314;44039;40992;36280;34407;25031;18591;23065;13798;14316;19736;45748;42614;41748;39522;33082;25234;20818;13334
18541;43224;47544;84072;72382;90340;81822;49890;38194;21395;27221;38890;61642;38822;87575;74571;38663;34096;37907;25574;49772;25016;98610;71529;57875;71857;87372;63405;43890;19419;22488;32344;24780;38122;51104;58298;36338;25272;28934;22342;24302;33340;36708;24402;41136;36803;26749;23960;19163;14965;34192;25142;66654;48168;35968;38512;33338;31664;24854;15174
26687;51733;70746;99269;61518;57464;90717;68887;49630;24060;28695;40344;62730;75889;100373;94090;50920;43853;47296;27915;30405;21829;52518;76634;110666;87384;89336;69403;39427;26479;26984;36808;38284;44306;46484;45398;41368;39058;33650;24866;25282;36426;43369;44743;40133;40505;34560;28749;24859;16343;27538;22238;44586;51352;47100;41510;37942;31938;24804;16940
25123;49964;77409;93613;53826;93956;83414;67089;55853;23239;23427;54218;63159;80636;82465;79023;48335;42983;47145;28773;26940;31530;32781;78644;96839;101489;99921;52275;40738;17350;24284;33820;33840;39522;41590;56914;38316;31210;35284;23226;20551;41094;36987;42116;37413;39243;30471;25341;22192;17082;20540;28840;36744;50172;44124;40652;35862;27338;22698;13868
32493;48895;66430;75312;15368;59817;72857;79444;46466;31307;20193;44022;56765;79240;86239;82401;66719;52106;41889;32477;25475;68664;60117;72445;95213;93966;97640;72443;46410;47300;28500;33014;34494;39648;20070;45626;38874;38774;31342;26820;20524;35847;36544;41658;40493;40121;37711;32069;24233;18691;18346;58498;53382;51360;43736;39452;37428;32330;24550;21068
36013;60504;77960;98262;23279;100836;99999;78649;49808;36511;52799;58069;77031;65105;91406;81552;56452;53435;52286;33168;26003;36115;58889;86271;105005;110394;107557;83086;60755;23106;30116;36400;35898;38136;22532;58470;36800;35192;31718;28054;39644;41916;40683;39604;38610;35814;31387;27176;20728;17046;19658;32158;47940;50702;44976;44130;35936;33680;28964;17660
25122;41014;83145;91455;59695;46408;79955;81803;55588;32890;32092;48190;62312;76323;91508;74889;49600;35371;41614;23169;31854;25381;43087;70276;86780;97618;89260;67578;46685;23947;23122;28460;37588;42070;43032;37108;38830;37908;34192;26588;27801;37854;37497;40224;37692;35455;29326;23914;22404;14172;22226;21952;38830;47474;43566;40276;36708;28828;22366;14412
25895;46545;73607;94686;61193;58243;83041;84434;48972;23185;29638;47634;64907;87862;91349;76208;55980;47895;46991;27153;33810;46560;54434;86990;78977;90385;98969;60581;42223;21352;23678;30940;34102;38448;44510;40312;36332;37142;30506;22258;27030;37448;37323;40263;37103;35093;29780;27003;21469;16082;22318;43164;45124;47598;42616;36768;33218;28886;21458;14176
22588;65306;85291;64281;56987;40332;67656;79450;61607;31992;43805;64041;79352;73478;84311;77268;63911;50000;48709;35043;35570;46349;70927;92842;86207;81946;83303;73583;45029;22072;27378;44004;44216;40982;49310;39936;41762;42930;40078;28658;42612;58360;57753;47393;41833;40183;33501;33278;28517;20515;30576;43556;60286;49454;42744;38616;39436;35762;27380;17260
31046;38669;83052;82215;58831;55934;76922;61144;48856;24782;40566;47763;63817;82231;91984;82420;66818;33781;44694;20482;27092;24494;63778;64903;93174;93816;84807;55148;44914;22951;24188;29142;38612;40940;42470;40552;39414;31774;31932;21894;32847;38619;38848;38910;37912;38513;33717;23186;24395;14077;18086;22150;48776;44738;45808;38154;35184;26606;22230;14010
35497;58387;85044;88825;56166;59251;91159;82139;56182;35031;17724;45442;78534;80600;89872;79815;62205;49019;46990;35966;32796;31653;44847;70660;92658;86186;90707;57858;46310;24202;27198;40752;40766;46478;45116;47938;45192;40394;35912;25936;19533;38571;50055;43667;38768;36724;32962;29609;27793;19292;28184;27872;39640;49120;44716;39534;35682;27360;22190;15066
30558;49813;72332;88449;91367;61044;81370;81208;51531;32479;36541;54885;68967;86861;93001;81735;68946;39583;45827;31787;32680;31742;50373;82514;94782;94012;102126;74159;52152;21999;27424;34212;38498;40522;61370;47230;39766;39422;31716;26496;34820;45611;40921;44209;40128;36955;35996;25194;21360;18460;23036;29138;44862;50478;46926;42486;35918;34360;26920;16370
25541;44889;65893;85961;58889;100808;86898;60916;42567;28686;41558;47737;66173;80962;90360;80401;46614;37266;39377;30619;28497;70766;55764;77174;74169;88999;88438;67477;48273;31421;27034;31996;35144;39988;46100;58740;38436;36340;29688;27230;38578;39067;41669;43909;38737;36032;31468;26292;22270;20439;18600;55178;50290;49986;44992;44224;36962;34128;26130;17988
32007;47357;77713;85516;52824;99822;87858;63505;44535;29425;35911;52526;61423;87092;93379;82164;50206;35149;40690;27145;28738;62113;27028;86645;66760;101582;97850;68126;53937;30976;28476;31344;36528;37900;39810;59392;38006;32582;29516;24944;30480;38991;38283;45531;39101;36302;31026;22108;20680;15961;21372;47714;30034;51086;40294;43400;35562;31672;26360;18642
40381;52214;89644;91765;58028;63200;74609;82652;64648;40472;24462;67944;81469;82953;92965;84923;72095;52169;42780;25857;35257;29268;48968;100462;94912;93084;96000;60539;50380;26175;30474;34872;42576;45262;43678;47144;40470;40270;38628;29690;26008;52805;52568;41806;38518;37514;34630;30562;26077;17912;27126;25634;44700;51702;45444;39404;39464;31070;23958;14956
24347;43749;51768;78843;73783;54981;75994;52992;42497;18873;27130;40466;58900;50628;81503;76040;41043;33269;43889;23627;26457;37332;50213;67842;72409;78952;84309;65254;44041;22155;27602;35822;31876;40766;58488;46684;38490;33288;36340;24318;28214;37472;41995;38892;42456;40014;30971;25769;25932;17037;21908;37144;48708;50856;47772;45154;40064;36606;28500;16814
19567;61523;84082;91538;58767;63799;94090;83143;61291;11573;48950;71426;76577;76909;88914;81591;67028;52483;51025;26958;23096;19854;76791;94704;96700;88711;94184;60942;50488;44039;21576;45022;45188;48958;45854;51658;48064;43964;41194;17326;47787;59263;54445;45821;40899;40932;34803;29503;27499;19064;18638;19278;63046;52068;47682;40680;39864;30716;25436;23180
26561;52540;70432;89841;57810;59772;89074;80292;56343;27993;37984;50628;70714;87823;87671;74515;53574;46964;53036;30206;29454;29781;51043;82747;90507;96589;93311;70522;50045;23437;23972;33008;33398;36740;40136;41504;36556;36186;33622;24772;28385;36123;39149;41358;37947;35928;32826;25545;23063;17033;18888;24692;43336;49702;43444;39380;34340;30406;24842;14920
25216;51444;69182;92171;80387;60411;88284;64269;44358;28152;29162;49082;72492;42351;93128;75064;44438;35470;46059;26893;27344;23377;48876;85242;73530;87442;93175;65420;45450;18628;26396;37714;39170;41404;57616;49484;39628;36296;35504;27012;27074;40610;45223;31800;43772;39659;31044;24109;23621;16187;23342;25718;47336;54586;45136;44034;37064;33752;25876;14448
32532;52358;82173;89843;37198;56564;97188;81853;54121;36589;35261;78850;71859;87741;95805;74299;53097;54712;49850;36075;28171;31979;52526;99156;82430;94148;95041;73724;47904;24960;26236;32186;37224;38244;37104;41280;38956;38104;30856;29610;26816;54414;39474;42535;39604;36863;32618;31585;23588;19743;19486;27402;44406;51338;46046;40114;35938;31634;23020;15702
36226;62385;85953;92300;55279;61802;93036;82906;59162;34448;45569;67144;82991;83392;89185;81034;65565;47812;47097;30707;20747;15200;59546;97265;95651;94482;92971;67878;50108;27439;30598;41898;44682;48734;43870;49040;48650;43864;40188;29594;40666;58298;56049;47622;39426;40326;37543;30217;26705;19005;15660;15378;53272;54392;46434;41788;40352;32732;25508;16762
22964;49971;73154;86619;92643;61805;92158;82071;47431;27440;32935;60768;77327;76820;88886;83703;44993;35647;46271;35013;28066;26047;46392;85669;82607;82679;100356;64346;42211;17845;24432;34760;35440;38684;56784;45612;41010;38500;32906;25424;28275;48729;47804;42296;37812;36080;29003;22644;26286;18618;19014;24306;44154;50298;43074;38930;36378;31162;22658;12558
15383;47149;83502;86751;53504;61223;85467;57675;56142;19259;18635;34381;49679;74866;87742;78321;65946;46779;36435;20711;26962;26799;62412;58550;88387;83659;84909;58790;35692;19239;20186;32338;42972;46838;43884;49340;46970;33210;37366;22206;20249;33604;36599;45086;40425;37516;31702;27139;23725;14956;19996;25288;54688;43144;43684;36382;36506;29368;25030;15140
30630;51578;70655;93357;55540;97650;88880;64577;54569;31524;43199;62238;84428;88968;90564;89078;48787;36411;47392;27755;31983;31086;44262;79293;82287;107592;103555;79239;46268;19935;26640;33752;33508;38790;40086;58898;37786;31446;32870;25680;38177;46932;44696;42868;38571;36905;29887;21866;20873;14867;22224;32000;39850;46864;41800;43768;35920;34978;25862;14836
27883;52992;70110;92106;48825;62085;82061;82739;42613;25726;40299;63949;66417;83317;92242;75408;46094;50060;50086;33735;36177;26258;93111;83558;94673;91611;100533;71915;45904;22150;24104;31704;33474;39202;35744;42156;36452;35690;28034;22010;32805;43973;36964;41125;37880;35536;26541;27296;23705;17578;22404;21046;58708;47882;40418;37812;34264;30570;23222;13940
42415;67051;86293;85441;54674;58452;91063;85949;34144;36680;43033;67741;83012;78346;89243;84382;73153;53035;46458;19574;34413;45915;66922;101391;93703;89952;87098;70477;47845;26701;31300;41428;44604;45480;43116;44748;47548;42976;26698;28684;35596;51702;55265;44656;39410;42102;36977;31973;29884;14561;28776;41048;56860;51372;45576;38966;39296;33356;23880;16530
22246;39702;61823;84226;52531;88283;84583;55665;43749;22451;28712;41571;59891;86202;100613;76721;47143;30704;36729;25364;32021;49792;79451;63427;67129;86806;91302;65512;36757;20026;22606;26880;34024;38086;38846;53402;36930;30032;27976;21726;25044;35098;37274;40946;38217;34807;27981;19245;18033;14221;19196;41968;59066;42978;41252;38478;33168;30638;19816;12360
37501;59368;81073;85699;56666;59738;84856;50244;39551;35135;40438;26254;72944;64599;88416;78593;65179;45874;44050;23244;20743;40358;39328;94729;84623;80600;85169;56525;52002;42617;31650;44020;48772;48110;46168;48612;46740;36262;32216;29652;36424;32250;53965;44200;41744;44175;40985;32243;31138;16139;18072;36948;42272;53290;47300;43438;43058;36798;30128;19982
27808;49849;63364;86630;71047;79841;78466;67574;45337;27107;32929;43120;57762;79472;84813;75493;46420;33321;40224;23912;27771;55720;39499;72422;54291;97236;91179;63444;44277;32925;25146;33356;32088;39438;49394;54902;37790;31180;32178;24644;28627;35139;36506;41903;38197;35663;28222;21779;20953;15127;17836;48530;38346;46652;34234;43400;34906;32896;25608;18210
37120;64764;94010;101810;62721;64405;104462;90552;61059;36295;56079;83322;94615;85273;88776;84053;66027;52507;49426;34087;38962;55126;76172;99430;97128;93682;90639;70795;26303;27164;28902;44536;44782;47570;48272;47970;48290;44848;40236;27908;45480;57292;54826;48343;37947;39745;35391;29382;29283;20525;28498;42700;60782;52272;45456;42978;38706;31956;18408;15494
26974;45413;80009;94976;56001;83186;93470;54348;43603;20407;60297;39409;55080;80660;77504;74508;40459;49469;41850;29609;24732;21120;68795;53895;56551;103495;82948;60994;35817;16019;25766;30582;36176;42060;43668;53158;42040;27938;30490;22560;48782;35042;36056;42937;37187;34176;26302;27182;20530;17423;15628;19442;55368;42178;36498;43262;35656;31824;22770;14150
19244;39359;65039;91019;53448;56447;73550;61654;52881;32175;32559;32990;63031;72029;91891;72491;49984;32875;45383;31522;29479;27241;84676;70348;76336;81646;94159;68289;40850;20429;20450;32418;35570;42604;41010;43458;36710;32290;34112;24626;30174;32234;39401;42447;39936;37672;32552;23457;24643;18579;20872;24270;63246;48016;44006;39852;36808;30508;21770;13256
32746;47031;65572;93580;59912;61114;89131;61204;45082;23030;36593;37322;64638;82443;79747;72437;45938;40751;42853;26856;39465;22492;26395;69124;71360;84976;94175;70038;43376;17384;28992;35372;35008;41610;46650;46988;40980;31854;31626;24684;33047;34953;39341;45516;38733;34136;30260;25977;22902;15853;24706;25874;32128;49970;42228;41422;35614;33002;24846;13432
36258;66916;77191;80987;58429;65667;80322;80044;37580;33308;47405;70079;77491;71294;84744;75050;60626;49151;48047;22295;34386;16479;91979;86622;83707;77135;54386;75206;38512;33783;36908;46686;46208;46214;54036;55778;46372;47816;30906;33822;47680;61381;58824;47798;42257;41922;40848;34568;30316;17020;30766;18466;71420;53870;45074;42664;34636;43774;29496;23962
61438;51109;77999;85191;99541;57262;80897;79363;51518;33048;38969;46811;55956;84287;92929;80541;46355;44028;47929;26703;29039;38709;40062;82983;107313;94842;100048;70958;55971;18545;43492;36180;36564;40108;60236;44616;38808;37952;34744;30832;35403;41473;37796;47097;40497;36507;29480;26763;23610;15986;19000;37938;38010;52084;49216;45054;38030;35288;29570;14948
25913;43573;59303;81002;52377;94618;75581;54713;44602;24816;30777;38691;58176;37107;85283;72716;40490;29783;44727;26273;27637;21203;33763;70355;57550;76322;93006;64221;46526;27187;25808;32404;31708;36662;41774;61060;36316;29450;32578;24878;30512;33495;36745;24623;37350;32992;26765;19863;23292;16857;18192;20596;37154;47448;35676;39818;36474;30686;24954;17328
25005;41736;76519;93081;53705;88719;83841;58665;46719;27424;68149;48045;67996;44565;90831;77418;47099;38460;38771;26619;29423;26866;36284;80119;62525;93491;97885;65094;44888;25061;24724;31698;38558;39968;44300;60634;39000;32962;30474;24652;53210;39324;41525;31439;40313;37536;29940;25316;21028;15747;21458;25932;41150;52032;39670;41954;37372;32894;25426;15948
37220;63519;86610;91556;62814;64031;92942;84410;64136;35755;44028;72774;86949;82693;90888;84581;67252;52291;47561;23061;38036;24759;61914;99660;98098;93792;95928;54127;48768;34980;27670;39158;41936;44846;48646;47976;45610;42040;38044;28298;41393;54600;53062;44953;37032;37176;32829;26527;29070;15563;27508;23770;54556;50984;43302;39620;39142;29384;26518;16594
33069;43870;89059;97330;55486;59561;98032;86119;59481;35424;33654;61682;68308;84932;84125;81621;67275;38658;49021;34393;25820;31388;53306;77962;99487;86031;97527;74575;46408;22084;25614;28522;40206;42906;39108;40696;43034;38476;35058;23648;28686;41759;37828;41512;36557;36672;30841;23030;21920;17106;19046;25086;42160;46166;40630;36370;33696;30032;22856;14290
25013;50244;80181;83428;55098;96671;86873;73386;45325;27981;32600;42751;62745;86186;88113;74329;46726;43326;47926;27576;45460;63357;49340;76128;85758;90398;98345;65172;39935;27977;26272;35046;39376;40396;46402;58196;39206;38780;33926;26248;29973;35820;39203;43384;39735;37402;31495;28842;24771;18689;31728;60846;46994;50206;46576;41912;38972;33614;24938;16824
34772;43868;73398;83338;116013;54545;85972;64618;46490;29801;33144;79373;66403;89849;87121;78165;44128;33335;38715;24687;31956;31283;93403;71066;92049;102432;93784;68815;51008;22357;29608;29814;36212;36404;58120;42268;38324;31880;31792;27382;30182;55024;39809;44965;38671;36078;29673;21045;20682;16051;20148;26142;69212;48704;44614;44468;37140;34152;28250;17044
30817;51711;71326;93103;100983;59417;80639;68576;47941;29131;31227;77149;87992;87959;111621;82830;57821;45159;45158;31562;39923;34604;23394;69787;79486;96171;98243;68049;45757;20592;24588;33110;32172;39734;53118;39766;36182;32018;29470;22490;28505;50642;49270;39349;38939;34466;29651;25751;20640;16482;19914;30100;30212;42122;40088;35990;31612;29134;23404;13534
26826;47349;68361;95118;55814;59179;92277;80968;48006;21792;22615;40227;59039;77648;80993;77513;59849;45562;51504;26965;29288;20130;58271;72636;67858;99741;87735;72245;44287;19464;25678;32204;35714;44400;44436;47688;44440;43112;30776;24094;21852;33996;37562;41775;40640;36518;34375;28313;24099;18409;26116;21540;52824;49482;41600;39780;36294;32094;23612;13814
37131;62530;82635;85758;55474;53235;82492;71907;57388;33631;52614;51003;107188;85524;93796;80462;45919;46351;40822;25693;44675;30448;51988;88629;96162;93372;101582;74079;45596;21582;30176;35978;34900;38200;42142;40502;36272;33010;33634;26314;45135;38433;58031;42978;37855;33269;26330;25309;19971;15082;30574;23386;44198;46010;44250;39894;37534;32916;25732;15896
24987;50362;86992;86611;60612;54061;97072;83660;50330;33746;39144;52972;80701;91036;101879;81348;70347;46057;44708;35136;25183;31879;49064;78228;95767;94408;103840;77034;53302;29018;21210;30826;37736;36814;41214;37680;38320;35836;28224;23572;27655;38453;41310;40663;36151;36035;33721;25279;21413;18312;16096;23282;39360;44916;41046;37508;34438;31164;24528;16300
25895;64074;89167;101936;63738;65879;97653;87899;60342;37250;44575;82481;63881;92082;99809;86379;69862;52085;42638;32758;36086;40197;43605;103324;103766;101768;88943;72763;33448;22365;22408;37302;38174;41372;45438;42664;41478;39538;33972;24998;37114;53973;37514;40724;36054;34919;33284;27680;21602;17512;22336;35336;37152;47432;43862;37984;33792;30726;22188;14876
20094;41704;84371;94503;51159;48005;78226;83656;58361;24129;46917;54708;60992;77298;90931;80549;49117;43437;46559;31882;23194;55221;29941;73189;101053;94235;94923;60986;43283;21250;21688;33030;38880;42138;38946;37752;38734;40706;37304;23560;38715;43416;36410;41141;36148;37464;33229;27970;23188;17459;18488;45592;33600;49008;43606;39168;33644;28782;21644;13848
38213;46624;67132;85434;54302;62819;98509;66028;42800;21479;45969;67656;86287;91825;99091;84289;59404;32009;41441;34232;27083;26157;41550;101883;76600;102229;100265;75466;48394;26810;27632;34738;38330;40882;40702;45832;45188;35156;30960;22686;40041;56320;54760;44604;39995;37415;31895;23020;23225;17082;18856;23924;38588;51432;42390;42176;36146;32728;24782;15526
20128;42192;70294;88813;54712;59519;73474;57311;58789;32412;31575;61864;57248;82373;92963;77851;66272;30071;37519;26957;24043;13138;73535;64131;99593;94731;97756;64845;45769;20274;22190;30030;33808;41762;41828;42574;36468;30346;36806;26798;27744;48365;35890;42594;37849;34370;32208;21430;22815;17254;15616;14928;56348;46906;44190;40316;38572;30386;23366;14128
30880;52874;67995;89526;56707;55278;84689;72425;57393;28466;36742;47317;64770;80714;90127;80242;47122;37694;51020;33177;27441;21588;48400;79149;82601;94568;93958;67853;52505;18930;28966;33674;32802;38222;42698;41158;36816;34948;34374;28016;30962;39118;38318;42515;39490;36608;29118;22979;21478;18615;18036;20630;42548;48480;44012;41336;36792;34190;27826;14318
20281;43365;86147;89736;62582;63742;88834;83540;37365;34900;42738;67067;81637;89498;95662;81972;71254;52931;48458;21410;39026;44065;65971;96855;94600;89097;86747;44349;21219;40483;21286;31492;45232;47634;46026;46226;46902;43248;28644;29020;39024;55022;53543;47791;39311;40294;38123;32702;27158;15735;30374;38750;53530;51128;45238;40174;37970;29126;19878;18382
31402;48592;64327;94273;104171;91540;90357;60007;47959;28066;37971;43035;61223;61089;90043;77420;46378;35884;44227;27633;29990;27668;58018;75053;62881;94625;96803;67657;42960;19375;28540;31230;33602;39354;56260;57102;38226;30078;32860;26322;29240;34328;37045;39307;39139;36474;29529;22253;22427;17549;20200;26042;45748;47820;41148;43052;37764;32784;24134;13248
27559;46737;82173;85341;50934;55771;89907;78213;41492;27197;22923;24774;60722;44404;90983;80011;49500;39609;45312;30549;41683;55753;22642;71754;95700;91499;87292;50920;35598;21022;27772;32622;37326;40692;45470;46246;38768;38104;29626;25706;20919;23839;38758;31207;40072;37496;32227;24192;22073;18800;34176;52516;32036;49646;46074;43584;35018;29246;23082;15394
31225;52497;64186;91734;85156;98052;85673;70572;50255;29843;30819;48194;73298;88893;90700;83878;51840;40978;43065;30463;26994;29557;29066;84322;79739;97310;97874;71899;57273;17176;27066;34250;33112;41626;61602;62340;39702;33756;35074;26820;28320;40417;43501;46532;42842;38688;33437;24995;21611;17591;20414;27304;34466;53026;44358;44532;39186;35824;29476;15190
15299;63141;83423;95030;56971;58227;90413;57534;56622;9293;36856;42626;75208;74756;84691;75942;65291;47291;37419;33658;33139;25886;67737;74611;93199;82884;92117;51855;43568;22704;19912;40110;37800;44096;42826;42660;43034;30740;35930;15830;31844;33490;48336;39563;36828;37538;34486;29862;22348;18994;23296;23682;49902;47308;43188;38846;38202;28172;24070;14648
36134;38933;88397;94797;59979;65213;96843;54246;60901;32043;21320;68924;83172;86915;96135;70311;67833;50530;48951;31272;38259;24170;64383;101559;95490;71353;81550;53545;47355;26180;28416;28564;44432;47672;44146;45938;45712;29780;38338;26340;20706;56527;55868;43558;38360;36022;32975;28891;26395;18827;29750;20858;53218;51492;43736;34944;35056;27874;23296;15720
25866;68041;86381;92226;54870;57897;94377;87779;50261;35215;44232;44132;60469;85497;93172;80929;65231;51058;48495;30944;28506;26082;58830;96574;95462;100381;101799;74652;51659;24250;25290;37896;38646;43204;41400;43402;42570;39796;31708;26786;36092;34509;35488;43139;37616;34947;33961;28342;24798;18262;20332;22016;48524;50986;43368;39180;37068;32550;24500;15566
21739;44326;62977;75427;46737;46983;93340;62325;55537;29730;21527;45559;57092;74623;74887;80933;67574;35008;47198;32144;26093;60583;50570;98933;88975;87770;92538;48945;45543;19154;22934;31164;34178;39746;42038;42300;44764;34990;37220;26488;22735;38043;38420;42986;38134;39092;35504;24557;25905;19334;18682;56170;46402;53682;45294;39602;37918;28596;24476;14112
26379;48524;67885;82909;87392;90537;85121;76863;54568;24236;32717;44217;38259;82043;94396;78411;44725;36370;47292;26253;29084;32695;52487;73229;70230;96363;100949;65965;48002;24597;25864;31016;34638;37796;56214;59506;35920;35676;35002;24088;26744;36890;25796;46076;41469;36490;28727;23005;23252;15521;20574;31228;47658;48598;40722;42642;36704;32588;25516;16128
31410;44444;68552;96962;47195;45827;94828;82454;56199;31470;36545;49033;75532;76746;93829;73814;69464;31706;38070;31703;26109;27799;48014;73282;82819;89172;98900;57398;45073;22071;25494;29474;35060;41020;34574;37080;40426;38800;33750;24220;27484;34624;42409;39573;38281;35607;33890;21445;20292;20076;15800;22076;43840;47362;44756;38936;36168;28810;21252;13954
39087;46462;57735;89325;57560;62894;85769;77652;61455;33925;45362;69723;84543;84316;86756;77903;63069;45621;47017;33121;34172;23133;49029;94947;87525;60578;84936;76878;53663;26099;28148;31708;36394;47602;46720;49276;47274;44102;35852;26452;40417;55011;56284;45634;37751;38519;35936;29224;27419;18803;26882;24242;45464;50296;41964;35468;37046;35032;26624;16666
33048;39518;61586;83969;50315;105677;87002;61505;53300;25234;39424;51561;76150;81789;84127;80589;65512;31686;41931;28350;39800;27720;24907;80196;77078;94833;92359;67508;41779;20632;27618;29354;34434;40932;41842;60202;39704;33878;35510;24762;36882;41938;46904;45129;38599;36760;37283;21670;21514;15208;33238;26022;29838;50822;44568;44058;35664;32730;24278;15474
20595;46369;65901;93128;58332;59194;77350;59436;47009;22327;24738;48091;78701;72818;77192;71555;60825;48299;39073;31761;29354;22831;42770;67455;98024;94296;97460;69365;41637;15118;23624;33834;35156;45342;48788;49086;40278;31798;33674;25110;24183;43797;53164;43423;38833;35470;36010;29990;23455;18895;23138;24848;43678;49538;48574;43022;38436;34090;25534;12712
34810;64013;88431;94420;62113;65058;92389;85555;41917;20748;18837;41289;82734;83087;90414;82483;65884;48966;45828;32723;38384;33149;54602;97661;92322;87612;87040;72161;43765;22765;29304;42586;44412;46008;49216;51266;47636;43770;30344;20852;21890;35664;54715;45068;38052;39140;35152;31777;26654;19913;33034;30540;48228;52070;43490;37372;35656;30742;22724;14688
30439;49686;67333;83935;75239;100849;85581;66326;44288;23962;38570;42896;62632;59414;82460;76247;46746;37761;39520;29579;28627;24467;47825;73916;88641;99024;92079;68384;47919;15563;27840;32820;34364;38918;54116;61924;37796;34756;30546;25322;33179;34587;38115;37341;37792;37490;29671;23082;20217;17991;19280;22902;43768;47886;46424;44482;36040;34528;27148;14746
31760;54643;85168;95501;57404;62418;92332;83164;47680;30547;29726;54028;34328;61976;93220;77586;58129;46547;50854;32094;27550;44738;65597;81741;105816;105163;99807;71637;45803;17774;27052;31746;38966;40252;44834;48436;39784;35642;31084;25644;23930;38841;28472;38858;41129;36854;32915;26008;21887;18850;21638;40890;52184;49532;47046;42350;33348;32390;24802;14264
